instant,atemp,casual,cnt,dteday,holiday,hr,hum,mnth,registered,season,temp,weathersit,weekday,windspeed,workingday,yr
16671,0.2727,37,172,2012-12-02,0,9,0.93,12,135,4,0.28,2,0,0.1642,0,1
1569,0.4394,5,56,2011-03-10,0,19,0,3,51,1,0.44,3,4,0.5821,1,0
13685,0.6818,64,226,2012-07-29,0,9,0.62,7,162,3,0.72,1,0,0.2537,0,1
12826,0.6818,238,609,2012-06-23,0,14,0.33,6,371,3,0.78,1,6,0.2537,0,1
4496,0.6212,5,26,2011-07-11,0,5,0.74,7,21,3,0.66,1,1,0.1343,1,0
14453,0.6515,57,396,2012-08-30,0,9,0.58,8,339,3,0.7,1,4,0,1,1
2398,0.5152,37,259,2011-04-14,0,19,0.32,4,222,2,0.54,1,4,0,1,0
16315,0.4091,117,476,2012-11-17,0,12,0.4,11,359,4,0.4,1,6,0.1642,0,1
3877,0.6212,27,135,2011-06-15,0,10,0.47,6,108,2,0.64,1,3,0.1642,1,0
8598,0.2879,4,30,2011-12-30,0,0,0.7,12,26,1,0.28,1,5,0.1343,1,0
13478,0.6061,73,622,2012-07-20,0,18,0.78,7,549,3,0.66,2,5,0.3284,1,1
8122,0.2576,11,66,2011-12-10,0,1,0.7,12,55,4,0.26,2,6,0.1642,0,0
16453,0.2879,0,20,2012-11-23,0,6,0.81,11,20,4,0.24,1,5,0,1,1
13389,0.697,4,25,2012-07-17,0,1,0.7,7,21,3,0.74,1,2,0,1,1
16851,0.3636,10,96,2012-12-09,0,21,1,12,86,4,0.36,2,0,0.1045,0,1
14119,0.6667,83,274,2012-08-16,0,11,0.37,8,191,3,0.76,1,4,0.0896,1,1
10951,0.3333,81,238,2012-04-06,0,10,0.4,4,157,2,0.36,1,5,0.3284,1,1
14007,0.5909,97,275,2012-08-11,0,19,0.89,8,178,3,0.66,2,6,0.1045,0,1
9918,0.3485,3,91,2012-02-23,0,6,0.87,2,88,1,0.36,1,4,0.194,1,1
13443,0.6818,23,473,2012-07-19,0,7,0.58,7,450,3,0.74,1,4,0.2836,1,1
13623,0.8636,80,614,2012-07-26,0,19,0.45,7,534,3,0.9,1,4,0.3284,1,1
3212,0.5909,78,565,2011-05-18,0,17,0.69,5,487,2,0.6,1,3,0.1343,1,0
3738,0.8333,18,104,2011-06-09,0,15,0.31,6,86,2,0.94,1,4,0.1642,1,0
5787,0.6515,153,353,2011-09-03,0,13,0.65,9,200,3,0.7,1,6,0.2239,0,0
8293,0.2424,0,9,2011-12-17,0,4,0.65,12,9,4,0.24,1,6,0.1642,0,0
2577,0.3182,2,49,2011-04-22,0,6,0.53,4,47,2,0.34,1,5,0.2836,1,0
3908,0.5909,42,272,2011-06-16,0,17,0.78,6,230,2,0.64,2,4,0.1045,1,0
6293,0.5909,157,400,2011-09-24,0,18,0.78,9,243,4,0.64,1,6,0.1045,0,0
4264,0.6818,83,292,2011-07-01,0,13,0.24,7,209,3,0.8,1,5,0,1,0
16679,0.4091,59,303,2012-12-02,0,17,0.76,12,244,4,0.4,3,0,0.194,0,1
4961,0.7879,112,305,2011-07-30,0,14,0.29,7,193,3,0.9,1,6,0,0,0
11395,0.4242,4,73,2012-04-24,0,23,0.38,4,69,2,0.42,1,2,0.0896,1,1
804,0.2727,2,45,2011-02-05,0,22,0.93,2,43,1,0.26,1,6,0.1343,0,0
16868,0.4848,31,210,2012-12-10,0,14,0.94,12,179,4,0.5,2,1,0.2239,1,1
14179,0.6061,60,235,2012-08-18,0,23,0.65,8,175,3,0.64,1,6,0.0896,0,1
15211,0.4697,8,57,2012-09-30,0,23,0.72,9,49,4,0.48,1,0,0.0896,0,1
4538,0.7121,20,79,2011-07-12,0,23,0.52,7,59,3,0.78,1,2,0,1,0
10136,0.3939,7,94,2012-03-03,0,9,0.87,3,87,1,0.38,3,6,0.0896,0,1
5144,0.6667,1,5,2011-08-07,0,5,0.89,8,4,3,0.7,1,0,0.194,0,0
12434,0.4545,5,170,2012-06-07,0,6,0.88,6,165,2,0.46,1,4,0.1045,1,1
7797,0.4091,107,230,2011-11-26,0,11,0.62,11,123,4,0.4,1,6,0.1045,0,0
15043,0.4848,30,100,2012-09-23,0,23,0.59,9,70,4,0.5,2,0,0.1045,0,1
10931,0.4545,143,287,2012-04-05,0,14,0.33,4,144,2,0.46,1,4,0.1642,1,1
6807,0.4242,5,12,2011-10-16,0,4,0.54,10,7,4,0.42,1,0,0.194,0,0
13945,0.5909,4,41,2012-08-09,0,5,0.94,8,37,3,0.66,2,4,0,1,1
6325,0.5606,4,8,2011-09-26,0,2,0.88,9,4,4,0.62,2,1,0.1045,1,0
840,0.2576,6,55,2011-02-07,0,10,0.75,2,49,1,0.24,1,1,0.1045,1,0
8938,0.2576,2,73,2012-01-13,0,6,0.75,1,71,1,0.26,2,5,0.2239,1,1
9693,0.3333,7,263,2012-02-13,0,19,0.25,2,256,1,0.34,1,1,0.1343,1,1
14084,0.6515,8,60,2012-08-15,0,0,0.61,8,52,3,0.7,1,3,0.194,1,1
8505,0.2727,3,10,2011-12-26,1,1,0.56,12,7,1,0.28,1,1,0.194,0,0
11443,0.4848,6,112,2012-04-26,0,23,0.88,4,106,2,0.5,1,4,0.1642,1,1
1683,0.3485,22,217,2011-03-15,0,17,0.62,3,195,1,0.36,2,2,0.194,1,0
13132,0.7121,28,585,2012-07-06,0,8,0.41,7,557,3,0.8,1,5,0.1642,1,1
14320,0.6515,66,363,2012-08-24,0,20,0.65,8,297,3,0.7,2,5,0.2239,1,1
328,0.2273,1,8,2011-01-15,0,3,0.59,1,7,1,0.16,2,6,0,0,0
6507,0.4091,16,218,2011-10-03,0,16,0.76,10,202,4,0.4,2,1,0.1045,1,0
13670,0.7424,151,481,2012-07-28,0,18,0.43,7,330,3,0.82,1,6,0.2836,0,1
1220,0.2879,2,91,2011-02-23,0,21,0.48,2,89,1,0.24,1,3,0,1,0
6854,0.4394,0,1,2011-10-18,0,3,0.94,10,1,4,0.44,1,2,0.0896,1,0
10525,0.6212,97,286,2012-03-19,0,15,0.57,3,189,1,0.64,1,1,0.2239,1,1
8893,0.2121,7,225,2012-01-11,0,9,0.86,1,218,1,0.2,2,3,0.1343,1,1
11797,0.6061,102,779,2012-05-11,0,17,0.23,5,677,2,0.64,1,5,0.2537,1,1
497,0.0909,0,54,2011-01-22,0,18,0.35,1,54,1,0.08,1,6,0.194,0,0
1328,0.4242,1,25,2011-02-28,0,14,1,2,24,1,0.42,3,1,0.2985,1,0
15652,0.5152,20,467,2012-10-19,0,8,0.94,10,447,4,0.54,2,5,0.1045,1,1
13,0.4242,29,84,2011-01-01,0,12,0.77,1,55,1,0.42,1,6,0.2836,0,0
7947,0.4091,10,372,2011-12-02,0,18,0.5,12,362,4,0.4,1,5,0,1,0
8030,0.4545,0,20,2011-12-06,0,5,0.88,12,20,4,0.46,3,2,0.2239,1,0
1972,0.2576,3,19,2011-03-27,0,23,0.44,3,16,2,0.26,1,0,0.194,0,0
4371,0.697,11,37,2011-07-06,0,0,0.74,7,26,3,0.72,1,3,0.194,1,0
7156,0.3485,51,213,2011-10-30,0,18,0.4,10,162,4,0.36,1,0,0.1343,0,0
379,0.1818,0,5,2011-01-17,1,6,0.43,1,5,1,0.18,2,1,0.194,0,0
3535,0.6364,0,4,2011-06-01,0,4,0.89,6,4,2,0.68,2,3,0.2239,1,0
5454,0.5909,9,51,2011-08-20,0,3,0.78,8,42,3,0.62,1,6,0,0,0
2565,0.4848,71,452,2011-04-21,0,18,0.25,4,381,2,0.5,1,4,0.2836,1,0
13805,0.697,69,396,2012-08-03,0,9,0.66,8,327,3,0.74,2,5,0.1045,1,1
6264,0.5,7,34,2011-09-23,0,13,1,9,27,4,0.6,3,5,0.0896,1,0
7596,0.2273,2,10,2011-11-18,0,2,0.44,11,8,4,0.24,1,5,0.2239,1,0
169,0.1818,1,9,2011-01-08,0,7,0.74,1,8,1,0.16,2,6,0.1045,0,0
13254,0.6818,47,195,2012-07-11,0,10,0.62,7,148,3,0.72,2,3,0.1343,1,1
3044,0.6212,17,259,2011-05-11,0,17,0.47,5,242,2,0.64,1,3,0.1045,1,0
6431,0.6212,59,254,2011-09-30,0,12,0.57,9,195,4,0.64,2,5,0.194,1,0
7395,0.4545,27,485,2011-11-09,0,17,0.63,11,458,4,0.46,1,3,0.1045,1,0
16934,0.2273,24,679,2012-12-13,0,8,0.6,12,655,4,0.24,1,4,0.194,1,1
5808,0.6667,150,297,2011-09-04,0,10,0.74,9,147,3,0.7,1,0,0.1343,0,0
1458,0.4242,11,52,2011-03-06,0,0,0.77,3,41,1,0.42,2,0,0.3582,0,0
1603,0.2121,2,4,2011-03-12,0,6,0.75,3,2,1,0.22,1,6,0.2537,0,0
16619,0.2576,1,40,2012-11-30,0,5,0.8,11,39,4,0.2,1,5,0,1,1
6147,0.5303,134,369,2011-09-18,0,16,0.64,9,235,3,0.56,2,0,0.1642,0,0
3352,0.697,38,190,2011-05-24,0,13,0.46,5,152,2,0.78,1,2,0.2537,1,0
2584,0.3333,3,40,2011-04-22,0,13,0.87,4,37,2,0.34,3,5,0.194,1,0
12041,0.6061,31,241,2012-05-21,0,21,0.69,5,210,2,0.62,1,1,0.0896,1,1
7240,0.3333,3,99,2011-11-03,0,6,0.76,11,96,4,0.34,1,4,0.194,1,0
6964,0.4394,111,335,2011-10-22,0,18,0.54,10,224,4,0.44,1,6,0.0896,0,0
1778,0.4545,92,217,2011-03-19,0,18,0.31,3,125,1,0.46,1,6,0.3284,0,0
2339,0.4697,15,226,2011-04-12,0,8,0.88,4,211,2,0.48,3,2,0.3881,1,0
16607,0.3333,17,561,2012-11-29,0,17,0.39,11,544,4,0.34,1,4,0.194,1,1
2682,0.6515,34,153,2011-04-26,0,15,0.61,4,119,2,0.7,1,2,0.3582,1,0
7519,0.6212,37,213,2011-11-14,0,21,0.53,11,176,4,0.6,1,1,0.3582,1,0
9052,0.4545,0,10,2012-01-18,0,1,0.77,1,10,1,0.46,2,3,0.3284,1,1
17377,0.2576,7,90,2012-12-31,0,21,0.6,12,83,1,0.26,1,1,0.1642,1,1
15854,0.5303,138,456,2012-10-27,0,18,0.64,10,318,4,0.56,2,6,0.2836,0,1
1890,0.2727,12,94,2011-03-24,0,12,0.7,3,82,2,0.3,2,4,0.3284,1,0
16369,0.4091,21,580,2012-11-19,0,18,0.58,11,559,4,0.4,2,1,0.2537,1,1
16806,0.3636,5,103,2012-12-08,0,0,0.93,12,98,4,0.36,2,6,0.0896,0,1
15801,0.5303,49,313,2012-10-25,0,13,0.78,10,264,4,0.56,2,4,0,1,1
1924,0.2576,3,43,2011-03-25,0,22,0.38,3,40,2,0.28,2,5,0.3284,1,0
6640,0.4394,1,15,2011-10-09,0,5,0.88,10,14,4,0.44,1,0,0,0,0
2812,0.4545,41,114,2011-05-02,0,1,0.72,5,73,2,0.46,1,1,0.1343,1,0
6160,0.4848,2,28,2011-09-19,0,5,0.77,9,26,3,0.5,2,1,0.194,1,0
7974,0.3182,5,109,2011-12-03,0,21,0.61,12,104,4,0.3,2,6,0.0896,0,0
11301,0.5,24,88,2012-04-21,0,1,0.77,4,64,2,0.52,1,6,0.2239,0,1
4306,0.5758,3,25,2011-07-03,0,7,0.89,7,22,3,0.64,2,0,0.194,0,0
8513,0.2879,31,70,2011-12-26,1,10,0.42,12,39,1,0.34,1,1,0.5224,0,0
2486,0.5152,36,123,2011-04-18,0,11,0.52,4,87,2,0.54,2,1,0.0896,1,0
16956,0.1818,1,113,2012-12-14,0,6,0.8,12,112,4,0.16,1,5,0.1045,1,1
7415,0.3333,9,96,2011-11-10,0,13,0.81,11,87,4,0.36,3,4,0.3582,1,0
15838,0.4848,19,90,2012-10-27,0,2,0.88,10,71,4,0.5,2,6,0.194,0,1
9823,0.2273,1,2,2012-02-19,0,5,0.48,2,1,1,0.26,2,0,0.2985,0,1
15356,0.4394,28,127,2012-10-07,0,0,0.62,10,99,4,0.44,1,0,0.1642,0,1
14163,0.5606,12,64,2012-08-18,0,7,0.83,8,52,3,0.6,1,6,0.2239,0,1
15679,0.5152,204,612,2012-10-20,0,11,0.52,10,408,4,0.54,1,6,0.2239,0,1
10376,0.5,28,143,2012-03-13,0,10,0.77,3,115,1,0.52,1,2,0.2239,1,1
2993,0.6212,44,162,2011-05-09,0,14,0.41,5,118,2,0.62,1,1,0.2239,1,0
14596,0.697,33,725,2012-09-05,0,8,0.74,9,692,3,0.72,1,3,0.194,1,1
4881,0.6515,4,123,2011-07-27,0,6,0.54,7,119,3,0.7,1,3,0.2239,1,0
7399,0.4091,9,161,2011-11-09,0,21,0.87,11,152,4,0.4,1,3,0,1,0
588,0.2273,1,24,2011-01-27,0,16,0.55,1,23,1,0.22,1,4,0.194,1,0
4430,0.7121,61,165,2011-07-08,0,11,0.74,7,104,3,0.74,2,5,0.2537,1,0
14994,0.5909,47,295,2012-09-21,0,22,0.73,9,248,3,0.6,1,5,0.194,1,1
16824,0.4091,40,304,2012-12-08,0,18,0.87,12,264,4,0.4,1,6,0.1045,0,1
16916,0.3636,34,225,2012-12-12,0,14,0.46,12,191,4,0.34,2,3,0,1,1
12638,0.6515,121,693,2012-06-15,0,18,0.39,6,572,2,0.72,1,5,0.2239,1,1
7876,0.4091,6,250,2011-11-29,0,19,0.82,11,244,4,0.4,2,2,0.3284,1,0
15956,0.4242,52,292,2012-11-02,0,12,0.41,11,240,4,0.42,1,5,0.3582,1,1
3855,0.6212,30,169,2011-06-14,0,12,0.41,6,139,2,0.64,1,2,0.3582,1,0
13653,0.6818,11,80,2012-07-28,0,1,0.7,7,69,3,0.72,1,6,0.0896,0,1
9255,0.3333,29,165,2012-01-26,0,12,0.81,1,136,1,0.34,2,4,0.1343,1,1
4195,0.803,41,261,2011-06-28,0,16,0.47,6,220,3,0.86,1,2,0.2836,1,0
6143,0.5152,135,364,2011-09-18,0,12,0.64,9,229,3,0.54,1,0,0.1343,0,0
2751,0.5303,63,223,2011-04-29,0,12,0.37,4,160,2,0.56,1,5,0.2836,1,0
11669,0.5,63,191,2012-05-06,0,9,0.83,5,128,2,0.52,2,0,0.1642,0,1
9420,0.3939,15,228,2012-02-02,0,9,0.87,2,213,1,0.38,3,4,0,1,1
30,0.4242,0,2,2011-01-02,0,6,0.77,1,2,1,0.42,3,0,0.2985,0,0
16954,0.2273,1,10,2012-12-14,0,4,0.75,12,9,4,0.2,1,5,0.0896,1,1
4402,0.5909,13,292,2011-07-07,0,7,0.89,7,279,3,0.66,2,4,0.1045,1,0
9151,0.1364,1,2,2012-01-22,0,4,0.8,1,1,1,0.16,3,0,0.2836,0,1
12342,0.6212,127,404,2012-06-03,0,10,0.43,6,277,2,0.62,1,0,0.2239,0,1
1475,0.2879,0,23,2011-03-06,0,18,1,3,23,1,0.32,3,0,0.3582,0,0
5212,0.6667,7,17,2011-08-10,0,1,0.54,8,10,3,0.72,1,3,0.194,1,0
5531,0.6212,43,504,2011-08-23,0,8,0.5,8,461,3,0.62,2,2,0,1,0
6248,0.5758,27,221,2011-09-22,0,21,0.89,9,194,3,0.64,2,4,0.0896,1,0
7265,0.4091,10,245,2011-11-04,0,7,0.86,11,235,4,0.4,2,5,0.2239,1,0
12429,0.5,5,22,2012-06-07,0,1,0.77,6,17,2,0.52,1,4,0.1642,1,1
9196,0.303,2,9,2012-01-24,0,1,0.93,1,7,1,0.32,2,2,0.2537,1,1
11733,0.5758,3,14,2012-05-09,0,1,0.78,5,11,2,0.6,2,3,0.2537,1,1
2853,0.6515,59,544,2011-05-03,0,18,0.48,5,485,2,0.7,1,2,0.4179,1,0
6690,0.5,19,352,2011-10-11,0,7,0.88,10,333,4,0.52,2,2,0.0896,1,0
8682,0.2727,26,176,2012-01-02,1,13,0.36,1,150,1,0.3,1,1,0.2985,0,1
11983,0.6212,235,586,2012-05-19,0,11,0.38,5,351,2,0.62,1,6,0.0896,0,1
2582,0.3333,23,106,2011-04-22,0,11,0.66,4,83,2,0.34,3,5,0.194,1,0
8015,0.4545,7,133,2011-12-05,0,14,0.67,12,126,4,0.46,2,1,0,1,0
1596,0.2879,3,37,2011-03-11,0,23,0.52,3,34,1,0.3,1,5,0.2537,1,0
6410,0.6364,42,227,2011-09-29,0,15,0.45,9,185,4,0.68,1,4,0.3881,1,0
15816,0.5,1,5,2012-10-26,0,4,0.88,10,4,4,0.52,2,5,0.1642,1,1
3610,0.5303,27,87,2011-06-04,0,7,0.56,6,60,2,0.56,1,6,0,0,0
17173,0.197,3,19,2012-12-23,0,7,0.64,12,16,1,0.16,1,0,0.0896,0,1
3920,0.5152,1,13,2011-06-17,0,5,1,6,12,2,0.54,1,5,0,1,0
4379,0.697,31,428,2011-07-06,0,8,0.74,7,397,3,0.72,2,3,0.1045,1,0
10531,0.6061,33,223,2012-03-19,0,21,0.64,3,190,1,0.6,1,1,0.1642,1,1
4401,0.5758,11,118,2011-07-07,0,6,0.89,7,107,3,0.64,2,4,0.1343,1,0
9004,0.1515,2,25,2012-01-16,1,0,0.46,1,23,1,0.14,1,1,0.1343,0,1
1371,0.2576,7,148,2011-03-02,0,9,0.56,3,141,1,0.28,1,3,0.2985,1,0
17290,0.2121,2,51,2012-12-28,0,6,0.64,12,49,1,0.22,1,5,0.2836,1,1
15605,0.4242,38,382,2012-10-17,0,9,0.77,10,344,4,0.42,2,3,0,1,1
9629,0.2273,0,9,2012-02-11,0,3,0.87,2,9,1,0.24,3,6,0.2239,0,1
2801,0.4848,85,238,2011-05-01,0,14,0.68,5,153,2,0.5,2,0,0.1045,0,0
1988,0.3182,15,132,2011-03-28,0,16,0.23,3,117,2,0.34,1,1,0.2239,1,0
2994,0.6212,51,199,2011-05-09,0,15,0.41,5,148,2,0.62,1,1,0.2239,1,0
15560,0.5758,73,284,2012-10-15,0,12,0.78,10,211,4,0.6,3,1,0.3284,1,1
10858,0.4545,97,281,2012-04-02,0,13,0.36,4,184,2,0.46,1,1,0.2985,1,1
11462,0.5,94,654,2012-04-27,0,18,0.25,4,560,2,0.52,1,5,0.3582,1,1
7025,0.4091,15,314,2011-10-25,0,7,0.76,10,299,4,0.4,1,2,0.194,1,0
8333,0.2576,10,104,2011-12-18,0,20,0.6,12,94,4,0.24,1,0,0.1045,0,0
6722,0.5152,3,45,2011-10-12,0,15,0.94,10,42,4,0.54,3,3,0.2537,1,0
5033,0.7727,45,159,2011-08-02,0,14,0.25,8,114,3,0.9,1,2,0.2836,1,0
11499,0.3333,7,27,2012-04-29,0,7,0.87,4,20,2,0.34,2,0,0.1343,0,1
7997,0.3485,8,124,2011-12-04,0,20,0.76,12,116,4,0.36,1,0,0.1343,0,0
15263,0.5152,0,7,2012-10-03,0,3,0.94,10,7,4,0.6,2,3,0,1,1
16004,0.3939,150,504,2012-11-04,0,12,0.46,11,354,4,0.38,1,0,0.2239,0,1
6933,0.4848,39,174,2011-10-21,0,11,0.45,10,135,4,0.5,1,5,0.2239,1,0
5660,0.5303,3,102,2011-08-29,0,6,0.73,8,99,3,0.56,1,1,0.1343,1,0
11112,0.3333,1,5,2012-04-13,0,4,0.53,4,4,2,0.34,2,5,0.1343,1,1
145,0.2121,8,84,2011-01-07,0,7,0.69,1,76,1,0.2,1,5,0.1343,1,0
10098,0.4697,11,328,2012-03-01,0,19,0.41,3,317,1,0.48,1,4,0.3284,1,1
6015,0.5303,2,8,2011-09-13,0,4,0.88,9,6,3,0.56,1,2,0,1,0
351,0.2879,3,16,2011-01-16,0,2,0.56,1,13,1,0.26,1,0,0.0896,0,0
8622,0.3939,7,44,2011-12-31,0,0,0.62,12,37,1,0.38,2,6,0.3284,0,0
9762,0.3636,8,118,2012-02-16,0,16,0.81,2,110,1,0.34,3,4,0,1,1
15451,0.4394,17,136,2012-10-10,0,23,0.58,10,119,4,0.44,1,3,0.194,1,1
10526,0.6212,65,385,2012-03-19,0,16,0.5,3,320,1,0.66,1,1,0.2239,1,1
9194,0.2576,2,37,2012-01-23,0,23,0.93,1,35,1,0.28,2,1,0.3284,1,1
3598,0.6212,53,391,2011-06-03,0,19,0.26,6,338,2,0.68,1,5,0.2836,1,0
3000,0.5,28,156,2011-05-09,0,21,0.59,5,128,2,0.52,1,1,0.1343,1,0
13158,0.8636,100,325,2012-07-07,0,10,0.37,7,225,3,0.92,1,6,0.2239,0,1
11650,0.6515,187,428,2012-05-05,0,14,0.61,5,241,2,0.7,3,6,0.2985,0,1
3936,0.5909,49,208,2011-06-17,0,21,0.78,6,159,2,0.64,1,5,0.0896,1,0
4782,0.7576,6,22,2011-07-23,0,3,0.66,7,16,3,0.78,1,6,0.0896,0,0
15302,0.6212,75,887,2012-10-04,0,18,0.57,10,812,4,0.66,1,4,0.1045,1,1
3241,0.4848,11,79,2011-05-19,0,22,0.82,5,68,2,0.5,3,4,0.2985,1,0
8783,0.4848,28,419,2012-01-06,0,18,0.29,1,391,1,0.5,1,5,0.2537,1,1
7524,0.5303,7,15,2011-11-15,0,2,0.64,11,8,4,0.56,1,2,0.2537,1,0
8089,0.3182,7,208,2011-12-08,0,16,0.45,12,201,4,0.32,1,4,0.194,1,0
2848,0.6515,50,194,2011-05-03,0,13,0.58,5,144,2,0.7,2,2,0.6119,1,0
4340,0.7273,240,436,2011-07-04,1,17,0.46,7,196,3,0.8,1,1,0,0,0
1978,0.1667,0,40,2011-03-28,0,6,0.34,3,40,2,0.18,1,1,0.2836,1,0
13649,0.7424,71,260,2012-07-27,0,21,0.59,7,189,3,0.78,1,5,0.1045,1,1
8479,0.2879,8,20,2011-12-24,0,22,0.52,12,12,1,0.24,1,6,0,0,0
553,0.1364,0,9,2011-01-25,0,5,0.74,1,9,1,0.14,1,2,0.2239,1,0
13113,0.8333,129,310,2012-07-05,0,13,0.33,7,181,3,0.92,1,4,0.2239,1,1
3588,0.5455,36,230,2011-06-03,0,9,0.4,6,194,2,0.58,1,5,0.1642,1,0
9929,0.5152,49,610,2012-02-23,0,17,0.32,2,561,1,0.54,1,4,0.1642,1,1
10816,0.4394,102,341,2012-03-31,0,18,0.72,3,239,2,0.44,2,6,0.4627,0,1
11857,0.5152,1,26,2012-05-14,0,5,0.77,5,25,2,0.54,2,1,0.1642,1,1
12503,0.6061,6,29,2012-06-10,0,3,0.73,6,23,2,0.64,1,0,0.1045,0,1
639,0.2121,1,36,2011-01-29,0,21,0.74,1,35,1,0.18,1,6,0.0896,0,0
9599,0.3182,8,177,2012-02-09,0,21,0.52,2,169,1,0.3,1,4,0.0896,1,1
10421,0.4394,14,381,2012-03-15,0,7,0.72,3,367,1,0.44,1,4,0.0896,1,1
15182,0.5303,174,594,2012-09-29,0,18,0.46,9,420,4,0.56,1,6,0.194,0,1
2291,0.3636,3,10,2011-04-10,0,7,1,4,7,2,0.36,2,0,0.0896,0,0
4832,0.7121,2,24,2011-07-25,0,5,0.84,7,22,3,0.72,1,1,0.0896,1,0
2009,0.303,24,104,2011-03-29,0,13,0.25,3,80,2,0.34,1,2,0.2985,1,0
9742,0.3485,4,211,2012-02-15,0,20,0.46,2,207,1,0.36,1,3,0.1642,1,1
1566,0.4242,1,21,2011-03-10,0,16,0,3,20,1,0.42,3,4,0.2537,1,0
5734,0.5909,31,498,2011-09-01,0,8,0.73,9,467,3,0.62,1,4,0.1343,1,0
4003,0.6515,61,299,2011-06-20,0,16,0.58,6,238,2,0.7,1,1,0.1642,1,0
12738,0.697,51,291,2012-06-19,0,22,0.79,6,240,2,0.72,1,2,0.0896,1,1
2265,0.2879,0,5,2011-04-09,0,5,0.93,4,5,2,0.3,2,6,0.2239,0,0
14150,0.2424,108,669,2012-08-17,0,18,0.38,8,561,3,0.82,2,5,0.2537,1,1
6291,0.5909,167,449,2011-09-24,0,16,0.78,9,282,4,0.64,2,6,0.0896,0,0
16275,0.3485,23,285,2012-11-15,0,20,0.61,11,262,4,0.34,1,4,0.1045,1,1
11437,0.5152,49,614,2012-04-26,0,17,0.77,4,565,2,0.54,1,4,0.1642,1,1
3585,0.5152,8,106,2011-06-03,0,6,0.45,6,98,2,0.54,1,5,0.2985,1,0
16195,0.5303,105,419,2012-11-12,1,12,0.64,11,314,4,0.56,1,1,0.2239,0,1
15951,0.303,8,357,2012-11-02,0,7,0.7,11,349,4,0.3,2,5,0.1343,1,1
4065,0.697,8,100,2011-06-23,0,6,0.74,6,92,3,0.72,1,4,0.1642,1,0
11730,0.5758,13,147,2012-05-08,0,22,0.78,5,134,2,0.6,3,2,0.2537,1,1
14035,0.6364,25,110,2012-08-12,0,23,0.61,8,85,3,0.68,1,0,0,0,1
8741,0.2273,1,14,2012-01-05,0,0,0.47,1,13,1,0.22,2,4,0.194,1,1
5647,0.6818,145,398,2011-08-28,0,17,0.4,8,253,3,0.76,1,0,0.2985,0,0
11473,0.3333,2,5,2012-04-28,0,5,0.46,4,3,2,0.34,1,6,0.1343,0,1
16028,0.3333,38,244,2012-11-05,0,12,0.43,11,206,4,0.36,1,1,0.3284,1,1
10642,0.5,61,183,2012-03-24,0,12,0.94,3,122,2,0.52,3,6,0.2239,0,1
4651,0.7273,129,317,2011-07-17,0,16,0.46,7,188,3,0.8,1,0,0.2985,0,0
4489,0.697,56,143,2011-07-10,0,22,0.66,7,87,3,0.74,1,0,0.2239,0,0
3828,0.6212,35,224,2011-06-13,0,9,0.46,6,189,2,0.62,1,1,0.3582,1,0
8868,0.197,6,471,2012-01-10,0,8,0.93,1,465,1,0.18,2,2,0.1642,1,1
1756,0.6212,46,149,2011-03-18,0,20,0.46,3,103,1,0.62,1,5,0.1343,1,0
7944,0.4242,24,199,2011-12-02,0,15,0.41,12,175,4,0.42,1,5,0.0896,1,0
2117,0.3182,8,34,2011-04-03,0,1,0.61,4,26,2,0.3,1,0,0.1045,0,0
4857,0.6364,2,110,2011-07-26,0,6,0.83,7,108,3,0.68,1,2,0.2239,1,0
9880,0.3333,14,254,2012-02-21,0,16,0.46,2,240,1,0.36,1,2,0.4179,1,1
17107,0.3485,46,217,2012-12-20,0,13,0.57,12,171,4,0.36,2,4,0.194,1,1
16141,0.2576,5,16,2012-11-10,0,6,0.93,11,11,4,0.24,1,6,0.0896,0,1
12942,0.6667,40,184,2012-06-28,0,10,0.48,6,144,3,0.74,1,4,0.194,1,1
15994,0.3333,6,37,2012-11-04,0,2,0.65,11,31,4,0.3,1,0,0,0,1
10201,0.197,0,4,2012-03-06,0,2,0.44,3,4,1,0.2,1,2,0.2239,1,1
11235,0.4848,10,418,2012-04-18,0,7,0.39,4,408,2,0.5,2,3,0.194,1,1
9215,0.3485,18,229,2012-01-24,0,20,0.76,1,211,1,0.32,1,2,0,1,1
1639,0.3333,28,101,2011-03-13,0,19,0.5,3,73,1,0.36,1,0,0.3582,0,0
6279,0.5303,1,8,2011-09-24,0,4,0.94,9,7,4,0.56,1,6,0.1045,0,0
8600,0.2576,2,12,2011-12-30,0,2,0.7,12,10,1,0.24,1,5,0.1045,1,0
3763,0.7879,46,285,2011-06-10,0,16,0.56,6,239,2,0.82,1,5,0.2985,1,0
1457,0.4394,10,44,2011-03-05,0,23,0.77,3,34,1,0.44,2,6,0.2985,0,0
11905,0.5152,4,38,2012-05-16,0,5,0.94,5,34,2,0.54,1,3,0.1045,1,1
13252,0.6364,30,674,2012-07-11,0,8,0.79,7,644,3,0.68,2,3,0.1642,1,1
6203,0.5152,7,27,2011-09-21,0,0,1,9,20,3,0.54,1,3,0,1,0
7851,0.5303,20,416,2011-11-28,0,18,0.64,11,396,4,0.56,1,1,0.2239,1,0
13859,0.8182,164,450,2012-08-05,0,15,0.37,8,286,3,0.9,1,0,0.5224,0,1
12183,0.7121,230,442,2012-05-27,0,19,0.58,5,212,2,0.76,1,0,0.194,0,1
5563,0.697,49,271,2011-08-24,0,16,0.52,8,222,3,0.76,1,3,0.4179,1,0
